26Missouri                    0885              14.4290881 631370      2Web                            Web                            Web                            Paper (CMS UserID: 11)         Paper (CMS UserID: 11)         Director of Curriculum and Instruction                                 Health Education Teacher                                               PE / Health Teacher                                                    Teacher                                                                Director of Curriculum and Instruction                                 1AC2AAAAAAAA221222222222222AA222221111111111111111111111111111111111111111111111111111111111111111212111211CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC2AAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
26Missouri                    0894              18.9102064 630250      1Web                            Web                            Web                            Web                            Web                            Health / PE Department                                                 Health / PE Department                                                 Health / PE Department                                                 Health / PE Department                                                 Health / PE Department                                                 1A1111111111111111111111111221111212211111111111111111111111111111121111111111111111111111111111111111211112211112212111111111111111211212112221211221121121111111111111211222                                                                                                     2AAAAAA                                                                                                     1222221 Adinistrtion                                                                                        1112
26Missouri                    0953              17.6766467 640620      3Paper (CMS UserID: 12)         Paper (CMS UserID: 12)         Paper (CMS UserID: 12)         Paper (CMS UserID: 12)         Paper (CMS UserID: 12)         shpps                                                                  shpps                                                                  shpps                                                                  shpps                                                                  shpps                                                                  1ACC11211111C11222221211212AA111121221CCCCCCCC111121211211211111111212221CCCCCCCC11111111111121121111121212211121222211112222222222211121211222121122112122122222112112AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
26Missouri                    0972              17.6766467 650100      3Paper (CMS UserID: 5)          Paper (CMS UserID: 5)          Paper (CMS UserID: 5)          Paper (CMS UserID: 5)          Paper (CMS UserID: 5)          School Nurse                                                           School Nurse                                                           School Nurse                                                           School Nurse                                                           School Nurse                                                           1A1121211112111122221211212AA22212211111111111111122221211222AA1122212121111112111111111111122221121122111222111111111111111222222222222122C12122122222221222122222212AAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
26Missouri                    0979              22.2485207 656290      4Web                            Web                            Web                            Web                            Web                            Nurse                                                                  Nurse                                                                  Nurse                                                                  Nurse                                                                  Nurse                                                                  22A111111111221222221111222AA2222212211222111111111112211111221111121222112121111111111122C111122111112122221111111111111111111121111112121113132111112211112111111112AAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
26Missouri                    0990              17.6766467 630840      3Web                            Web                            Web                            Web                            Web                            Teacher                                                                Teacher                                                                Teacher                                                                Teacher                                                                Teacher                                                                1AC2AAAAAAAA11122112111121111222222112AAAAAAAA11111111111111111211111112111111111111111111111111111111111121C1111222211111111121111111121111212111211212112121112111112AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
26Missouri                    0169              14.4290881 636010      2Web                            Paper (CMS UserID: 11)         N/A                            Web                            Web                            Assistant Superintendent                                               PE Instructor                                                          PE Instructor                                                          Health Instructor                                                      Assistant Superintendent                                               1A12AAAAAAAA221122222211222AA21222221CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC11211111111111111111111111111121111111111111111111111111111111121211131121111112111111111111112AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
26Missouri                    1036              18.9102064 650810      1Web                                                           Paper (CMS UserID: 12)         Paper (CMS UserID: 12)         Web                            High School Principal                                                                                                                         Teacher                                                                Teacher                                                                Superintendent                                                         22AMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM111111111111122221111111AA111121112111111111111122221111111AA111121112221111111111111111111111111111113122122222C22222222222222112AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
26Missouri                    1059              17.6766467 630840      3Paper (CMS UserID: 13)         Web                            Paper (CMS UserID: 11)         Web                            Paper (CMS UserID: 10)         High School Principal                                                  Elementary Principal                                                   Middle School Principal                                                High School Assistant Principal                                        Assistant Superintendent                                               2121111211111111222111C1111222212222211221111111122111221122221222222112111111111222222222212221AA11222221211221111112112112222111111112111111112111111111111121211112AAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
27Montana                     0029              17.6766467 597580      3Web                            Web                            Web                                                           Web                            Superintendent                                                         H.E. Teacher K-8                                                       H.E. Teacher K-8                                                                                                                              H.E. Teacher K-8                                                       22A111111111111111111211112111112121111111111111111111121111211112212111NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN2222122222111112122222221122212231111212221121121212112121111112222                                                                                                     1112222                                                                                                     2AAAAAA                                                                                                     1112
27Montana                     0124              14.4290881 594170      2Web                            Web                            Web                            Web                            Web                            Superintendent                                                         Principal                                                              Principal                                                              Principal                                                              Assistant Superintendent                                               1A1111111111111111111111111111112222111111111111111111111122111111121112111111111221122222211222AA2122211121111212222111121211112121121112133111221111221121122111121111221222                                                                                                     2AAAAAA                                                                                                     1222221 school dinistrtion                                                                                  2222
27Montana                     0222              14.4290881 594170      2Web                            Web                            Web                            Web                            Web                            Superintendent                                                         Superintendent                                                         Superintendent                                                         Superintendent                                                         Superintendent                                                         1A1121221121211122222211122AA11122C2311111111111112112111111111111122232111111111111111121111112112C1221CM22211112112211112211C122211112221333332212221211112121111222AAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
27Montana                     0234              14.4290881 594170      2Paper (CMS UserID: 10)         Paper (CMS UserID: 10)         Paper (CMS UserID: 10)         Paper (CMS UserID: 10)         Paper (CMS UserID: 10)         Principal                                                              Principal                                                              Principal                                                              Principal                                                              Principal                                                              1A12AAAAAAAA1121222122112221122121122111111111111221112211212112222111121112111111112111112112122222222122222222222222222222222222222222222333332222222222222222222212AAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
27Montana                     0248              22.2485207 599200      4Web                            Web                            Web                            Web                            Web                            Superintendent                                                         Superintendent                                                         Superintendent                                                         Superintendent                                                         Superintendent                                                         1A11CCCCCCCC221122222211211AA22222222111111111111111111111111111111222122AAAAAAAACCCCCCCCCCCCCCCAACCCCCCCCC12222222222222222CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC33332AAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
27Montana                     0345              17.6766467 597580      3Web                            Web                            Web                            N/A                            Web                            Principal K-8                                                          Health/ PE Teacher                                                     Health/ PE Teacher                                                     Health/ PE Teacher                                                     Health/ PE Teacher                                                     1A1111111111111111111111111111111211111111111111111111111111111111121111CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC1111111111111111111C11111111212111112221222121212212111111111112222                                                                                                     1222221 history                                                                                             1112222                                                                                                     1112
27Montana                     0745              22.2485207 599200      4Web                            Web                            Web                                                           Web                            Physical Education / Health Teacher                                    Physical Education / Health Teacher                                    Physical Education / Health Teacher                                                                                                           Physical Education / Health Teacher                                    1A1111C11111111122221211122AA1122222211111111111122112121111211212122222NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN2222212222221122212212221222222232222212222222221212222C12111222221                                                                                                     1212222                                                                                                     2AAAAAA                                                                                                     1112
27Montana                     0393              17.6766467 597580      3Web                            Paper (CMS UserID: 18)         Web                                                           Web                            Superintendent/Curriculum Director                                     Physical Education Teacher                                             Health Teacher                                                                                                                                Health Teacher                                                         1A1111111111111122211211111111111112211111111111111111111121111111121222NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN221111211211111111111111111121211C1112211111211111121121112AAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
27Montana                     0395              17.6766467 597580      3Web                            Web                            Web                            Web                            Web                            Principal                                                              Health & PE teacher                                                    Health & PE teacher                                                    Health & PE teacher                                                    Principal                                                              1A12AAAAAAAA222222222222222AA11122222111111C1111112121121121122111221112111111111111111111111211221112211121111111111111111111111111111212111121221111121121211111111111221221 eductionl ledershi                                                                                  1222221 th                                                                                                  1222221 dinistrtion                                                                                         2221
27Montana                     0613              22.2485207 599200      4Web                                                           Web                                                           Web                            Teacher                                                                                                                                       Teacher                                                                                                                                       Teacher                                                                1A1MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM11111111211111111111111111222122222NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN22222222222221222212122211212121222212122222222212221211212AAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
27Montana                     0663              17.6766467 597580      3Web                            Web                            Web                                                           Web                            Superintendent                                                         Health & PE Teacher                                                    Health & PE Teacher                                                                                                                           Health & PE Teacher                                                    22A11111111111C122221111111AA212222221C111111111112111111111111222222222NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN2211222222111111222212222222222233133222221222212221123231111112222                                                                                                     1222221 Coching                                                                                             2AAAAAA                                                                                                     1112
27Montana                     0746              17.6766467 597580      3Web                            Web                            Web                            Web                            Web                            Superintendent                                                         Health & PE teacher                                                    Health & PE teacher                                                    Health & PE teacher                                                    Health & PE teacher                                                    1A111111111111112121121111111111112111111111111111212111111111111111111211111111111111111111111111111111112111111111111111111121111111121C11111121C111111111111111111111112221                                                                                                     1222221 History                                                                                             1222221 Exercise nd Sort Science                                                                            1112
27Montana                     0958              22.2485207 599200      4Web                            Web                            Web                                                           Web                            Superintendent                                                         Superintendent                                                         Superintendent                                                                                                                                Superintendent                                                         1A1111111111111122221211222AA1112211111111111111111111111121122111121111NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN2122222222221122211112221111112111111211122112121112111121111221222                                                                                                     2AAAAAA                                                                                                     1221222                                                                                                     1222
27Montana                     1117              17.6766467 597580      3Web                            Web                            Web                            Web                            Web                            Teacher                                                                Teacher                                                                Teacher                                                                Teacher                                                                Teacher                                                                1A2111111111111111111111211111112211111111111111111111111111111212221112111111111111111111111111111222211122111111111111111111111111111112111111221212122121212122131111112222                                                                                                     1222221 coching                                                                                             1221222                                                                                                     1112
28Nebraska                    0016              14.4290881 693370      2Web                            Web                            Web                            Web                            Web                            Curriculum Director                                                    PE Instructor                                                          PE Instructor                                                          PE Instructor                                                          Curriculum Director                                                    1A1121211211111122221211212AA222222222AAAAAAAA22211111121121211222222222111111111111122222111111AA211221222221111111111121111111211111121211131121111212111111111111112AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
28Nebraska                    0173              14.4290881 693370      2Web                            Web                            Web                            Web                                                           Curriculum Coordinator                                                 Teacher                                                                Teacher                                                                Teacher                                                                                                                                       1A12AAAAAAAA222222222222222AA222222221111111111111211111111112122222211211111111111111111111111122111121112221111CCC1111111122212112211212212221221222222222222221C13MMMMMMMMM                                                                                                     MMMMMMM                                                                                                     MMMMMMM                                                                                                     MMMM
28Nebraska                    0354              17.6766467 684560      3Web                                                           Web                            Web                                                           Principal                                                                                                                                     Teacher                                                                Teacher                                                                                                                                       1A1MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM2AAAAAAAA222222222222222AA222222222122222222222222222222222AA222221222221111111C111111111111111111111133321212222222222212112111MMMMMMMMM                                                                                                     MMMMMMM                                                                                                     MMMMMMM                                                                                                     MMMM
28Nebraska                    0384              18.9102064 680660      1Web                                                           Web                            Web                                                           Executive Director of Curriculum and Instruction                                                                                              PE Instructor                                                          PE and Personal Fitness Instructor                                                                                                            1A2MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM111111111222222212212122222222222222AAAAAAAA2221222222111C2AA1122222222222222221111111111111111111212111121212222222222212122111MMMMMMMMM                                                                                                     MMMMMMM                                                                                                     MMMMMMM                                                                                                     MMMM
28Nebraska                    0387              17.6766467 684560      3Web                                                           Web                            Web                            Web                            PE/ Health teacher                                                                                                                            PE/ Health teacher                                                     PE/ Health teacher                                                     PE/ Health teacher                                                     22AMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM111111111111111111111211222CC22C222111111111111111111111211222222212222122212222211222212C2222211222C211331212222222222222222221111112222                                                                                                     1222221 coching                                                                                             2AAAAAA                                                                                                     1112
28Nebraska                    0404              14.4290881 691450      2Web                                                                                          Web                                                           Director of Curriculum / Assessment                                                                                                                                                                                  PE Teacher                                                                                                                                    1A1MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM2AAAAAAAA2221222C2222222AA1111222222222222222221111221122221122222211122222222222222212112122MMMMMMMMM                                                                                                     MMMMMMM                                                                                                     MMMMMMM                                                                                                     MMMM
28Nebraska                    0431              18.9102064 680280      1Web                                                                                                                         Web                            Curriculum Director                                                                                                                                                                                                                                                                         Health Teacher                                                         212MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM1211111111111121211212221111212211113221111122112221123111111122222                                                                                                     2AAAAAA                                                                                                     1221221 ADMINISTRAION                                                                                       1112
28Nebraska                    0529              14.4290881 691450      2Web                            Web                            Web                            Web                            Web                            Principal                                                              Principal                                                              Principal                                                              Principal                                                              Principal                                                              1A1112211112111222222211112AA222222221111111112221C22C2222222AA2222222222AAAAAAAA211122222222222AA22222222221111112211111111112C21111212121111112111121211112221111112AAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
28Nebraska                    0651              17.6766467 684560      3Web                            Web                            Web                            Web                            Web                            Curriculum Director                                                    Curriculum Director                                                    Teacher                                                                Teacher                                                                Curriculum Director                                                    1A22AAAAAAAA222222222222222AA21112122111111111111111121111111211111211121111111111111111111111112222122111212111111111111111112222212222121333332212222222222111111112AAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
28Nebraska                    0755              22.2485207 690200      4Web                            Web                            Web                            Web                            Web                            Health / PE Teacher                                                    Health / PE Teacher                                                    Health / PE Teacher                                                    Health / PE Teacher                                                    Health / PE Teacher                                                    22A2AAAAAAAA22222C21222222211222222222AAAAAAAA222222222212C22AA2222222122AAAAAAAA11111111111111122222221112212222222222111221211222C2222122222222222222212222222222212AAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
28Nebraska                    0767              18.9102064 680460      1Web                            Web                            Web                            Web                            Web                            Secondary riculum Director                                             Elementary Curriculum Director                                         Secondary riculum Director                                             Secondary riculum Director                                             Secondary riculum Director                                             1A12AAAAAAAA112222221112212AA2222222211111111122222221222222211222222112111111111222222212222222211111111122222222222212222222222222221121211221221221121222212221111111221222                                                                                                     1221222                                                                                                     1221222                                                                                                     2222
28Nebraska                    0800              22.2485207 690200      4                               N/A                                                           Web                                                                                                                                  Health / PE Teacher                                                                                                                           Principal                                                                                                                                     MMMCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN11111121111112111111111121111211112MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM                                                                                                     MMMMMMM                                                                                                     MMMMMMM                                                                                                     MMMM
28Nebraska                    0939              14.4290881 693370      2Web                            Web                            Web                            Web                            Web                            Director of Student Services                                           Director of Student Services                                           Director of Student Services                                           Director of Student Services                                           Director of Student Services                                           1A12AAAAAAAA11112221111111211221222232AAAAAAAA1111111111111111122222222211111C111111111111111112112222222M22211111111111111111111111121212131111211111111111212111122111222221 Mthetics with n ehsis in eduction                                                                   2AAAAAA                                                                                                     1221221 Secil Eductiondinistrtion                                                                           3332
28Nebraska                    0165              17.6766467 684560      3Web                            Web                            Web                            Web                            Web                            PE / Health Teacher                                                    Elementary PE Teacher                                                  PE / Health Teacher                                                    PE / Health Teacher                                                    Elementary PE Teacher                                                  1A12AAAAAAAA222222222222222AA222222221111111111111111111111111111112122211111111111111111111111111111121222222221222222111111221111C1112121CCCCCCCCCCCCCCCCCCCCCCCCCC12AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
28Nebraska                    1080              18.9102064 680660      1Web                            Web                            Web                            Web                            Web                            Director of Learning                                                   Principal                                                              Physical Education Instructor                                          Physical Education Instructor                                          Physical Education Instructor                                          22A1112211112211222122111112211121222111111111111122221211111AA111221112111111111221122221211111AA111211112111111111211121222222211212111111111111121211212221211111112AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
30New Hampshire               1168              18.9102064 035700      1Web                            Web                            Web                            Web                            Web                            Health Educator                                                        Health Teacher                                                         Health Educator                                                        Health Educator                                                        Health Educator                                                        1A1111111111111122221211112AA22222211111111111111122222222222AA111122CCC1111111111111111111122112111112111211111111111111211111111111111121111212111222111222121111112AAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
30New Hampshire               1167              18.9102064 035700      1                               Web                            Web                            Web                                                                                                                                  School Nurse                                                           Science Teacher                                                        FACS Teacher                                                                                                                                  MMM111111111221222222221222AA1112221111111111111111111111111111211112CCC1111111111111111111111112211112C222MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM                                                                                                     MMMMMMM                                                                                                     MMMMMMM                                                                                                     MMMM
30New Hampshire               1169              17.6766467 034460      3Web                            Web                            Web                            Web                            Web                            Assistant Superintendent                                               Assistant Superintendent                                               Health Teacher                                                         Health Teacher                                                         Assistant Superintendent                                               1A2C11111C111111C1111C112C2212122222211111111111112221111111121111121111111111C1111C111111111211212222211121211111111111111111111111111111133333CCCCCCCCCCCCC111111212AAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
31New Jersey                  0058              18.9102064 080590      1N/A                            Web                            N/A                            N/A                            N/A                            Asistant Principal/Athletics                                           Principal                                                              Asistant Principal/Athletics                                           Asistant Principal/Athletics                                           Asistant Principal/Athletics                                           CCC1111111111111111111111111111111111CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC                                                                                                     CCCCCCC                                                                                                     CCCCCCC                                                                                                     CCCC
