31New Jersey             0085             19.8905491 080590  1Web                         Cafeteria Manager                                                        12111111111141344233344222454554444441133322222221122222211121C2211111111152222222131222212212222C22222222222222222222222222211131323333222323333333332323333233322221121222AAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     222212                                                                                                     
31New Jersey             0132             19.8905491 074050  1Web                         School Nurse                                                             1C2A1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC22C12CCCCCCCCCCCCCCC1C1CC22212CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC2331CCCCCC22C3333333333C3333333233322222AAAAAAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAA                                                                                                     
31New Jersey             0153             19.0451613 082100  3Web                         NutriServe Director                                                      13A2111111114144314414333444443444433111112222212222222221111111111111111121111112211111111112211121211111211111111111111111112331211222222111111111111112133111322221111222AAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     222212                                                                                                     
31New Jersey             0156             19.8905491 070720  1Web                         Food Services Manager                                                    122A111111114244323333444444435444444222122C12212122222221112121111111111162212122225221111112222121111111111111121111111112112221111113222233332232211112114111112221121221122222                                                                                                     1122222                                                                                                     2AAAAAA                                                                                                     112212                                                                                                     
31New Jersey             0200             19.8905491 070130  1Paper (CMS UserID: 11)      Food Services                                                            122A1211111144343333333C33344C3444444122221112111111222111212222212111121161212122215CCCCC225CCCCC21C1C1CCCCCCCCCC1CCC1CCCCCC22311333333222111111113232122334212C21121121221222212                                                                                                     2AAAAAA                                                                                                     2AAAAAA                                                                                                     CC2212                                                                                                     
31New Jersey             0320             19.8905491 070720  1Paper (CMS UserID: 10)      Nurse                                                                    13AC1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC                                                                                                     CCCCCCC                                                                                                     CCCCCCC                                                                                                     CCCCCC                                                                                                     
31New Jersey             0367             19.8905491 080370  1Web                         Food Service Director                                                    13A1111111114444313344444455555444444212222222222122222221111111112111121142211122221221111112111111111111111111111111111112111221222223222213311122321113134113212211112221221222                                                                                                     2AAAAAA                                                                                                     2AAAAAA                                                                                                     21C211 serv sfe                                                                                            
31New Jersey             0450             19.8905491 076470  1Web                         Contact Person for the Home School Association                           2AAA2AAAAAA2AAAAAAAAAAAAAAAAAAAAAAAAA22222222221212222222111112221111111211222222213CCCCCCC2CCCCCCC2222222222222222222222222222331222333222333333232313223233133312232AAAAAAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAA                                                                                                     
31New Jersey             0474             19.8905491 077330  1Web                         Food Service Director - CHARTWELLS                                       142A121111214434413314422133444433444122222222222222122221112122222211113112212122231222213212222131112111111111111111111112122331111211222333333332333333133212322221121212AAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     2C2212                                                                                                     
31New Jersey             0578             19.8905491 082250  1Web                         Food Services Manager                                                    122A111111114144413334132455555443434222222222221122222221121122211111111161212122225222112252221122222222221221221222111122122331222323222322322333333112334213322211112212AAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     222212                                                                                                     
31New Jersey             0648             19.0451613 082100  3Web                         Chartwell Food Service                                                   122A111111114444313424133331311432342222222222222122222221111122211111111112212122231222212212222121112122222222212222122222212331333333222333333333333333334233322121121222AAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     222212                                                                                                     
31New Jersey             0701              1.0585936 070291  5Web                         Director                                                                 112A111112114134333333344355451444434211122212222122212221212212121211111112212222214222222242222121211111111111121221111122111321332322111122221123323111334113322111112221222122                                                                                                     1122222                                                                                                     1222221 Adinistrtion Suervision                                                                             222211 Serve Sfe Certified                                                                                 
31New Jersey             0712             19.8905491 070680  1Web                         Superintendent                                                           2AAA2AAAAAA2AAAAAAAAAAAAAAAAAAAAAAAAA2333322222222222222222222222CC2122232521221222352222222C222222222222222222222222222222222233233333322222222313222322333423132223C2AAAAAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAA                                                                                                     
31New Jersey             0773             15.9286395 075030  2Web                         Director of Food Services                                                122A11111212AAAAAAAAAAAAAAAAAAAAAAAAA112222222222111222211212111111111222142212122224222222212222222222222222222222222222222212331333323121111331111111111334111112211112211221222                                                                                                     2AAAAAA                                                                                                     2AAAAAA                                                                                                     222222                                                                                                     
31New Jersey             0805             19.8905491 087300  1Paper (CMS UserID: 18)      Nutrition Supervisor                                                     112A12111212AAAAAAAAAAAAAAAAAAAAAAAAA21111221221212222221111112111111111111111111222522222211222222111111122212222122212222221132133333322233333333332333333311C321111112212AAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     112212                                                                                                     
31New Jersey             0804             19.8905491 087300  1Web                         School Business Administrator                                            121111111111244433344333C355555444444111132112212222222221111111111111111112112122215111113152111131111111111111111111111112222331122222222222223221113222333212112221112221222221 econoics                                                                                            2AAAAAA                                                                                                     1212222                                                                                                     222222                                                                                                     
31New Jersey             0460             19.8905491 077300  1Web                         Business Administrator                                                   11111112111143444233334333434433343422221222122121212212211C1122111111111111211122211222112252C211222122211111C1111111211112221331122323222113331133332112334231322122AAAAAAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAA                                                                                                     
31New Jersey             0957             19.8905491 082250  1Web                         Food Service Director                                                    122A111112214344423334344455555444444221222222221222122221111122122211112161212222225222212252222121212211211111221222111222112321222322222322222222222222334223322211112212AAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     222222                                                                                                     
31New Jersey             0962             19.8905491 088350  1Web                         Business Administrator                                                   2AAA2AAAAAA2AAAAAAAAAAAAAAAAAAAAAAAAA222222212222C22222221111122222211122211212122223222113132222122222222222222221112212222212321111322222233333133322223123211211122AAAAAAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAA                                                                                                     
31New Jersey             1056             19.8905491 077300  1Web                         Cafeteria Manager                                                        122A111111114344423343414344444444444211121222222122222221212122221211123112212122221222212112222121112211111111111111111122112321222223122111222333333112134211112222AAAAAAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAA                                                                                                     
31New Jersey             1060             19.8905491 070330  1Web                         Supervisor                                                               12111111122144443234443334414434333342112221222221222C2211212122121111111111212122233222213212222121212121222222222222222122212331333333222323331133333113333213322221121221222212                                                                                                     1222221 rt                                                                                                  1222212                                                                                                     221222                                                                                                     
31New Jersey             1109             19.8905491 070680  1Web                         Principal                                                                13A11111111132441244434243414234444342333321122121121212211111222111111131512121222131111111322211122222222222222222222222222113211111132221333331333221131341111111212AAAAAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAA                                                                                                     
31New Jersey             1112             19.8905491 074800  1Web                         Supervisor of Food Services                                              122A12111212AAAAAAAAAAAAAAAAAAAAAAAAA21112C222222222122221211112212212121152211122211222213C5CCCC1321111111111111111111111222213111113132221111122211111113CC2113212212AAAAAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAA                                                                                                     
32New Mexico             0011              0.9891691 871101  5Web                         Director APS Food and Nutrition Services                                 1112111212214434434323333355555C434441121112121211121222111111111111111111511122122131112221122121311C1111111121121111112111112331223323121132331122222113C34212321111112221221212                                                                                                     1221212                                                                                                     2AAAAAA                                                                                                     11122C                                                                                                     
32New Mexico             0589             15.9286395 882600  2Web                         Aramark Food Services                                                    13A1121112114334334434344443444444444211111221211122211111111121212211111111111112135222212252222121211111111111111111111122111131111323122232332322221113311111322121121222AAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     222212                                                                                                     
33New York               0963             19.0451613 136240  3Web                         Nutrition Services                                                       13A111111111344443334334444445444344311211211121C11112111111111111111111111211211222222222325222C23121C11111111121C1112121111122211223122C113333313333213C1331211121112AAAAAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAA                                                                                                     
33New York               0068             15.9286395 148100  2Web                         Food Services                                                            12111111121144444233334334444454444442222222121221222222111111222122111111211111122152222221522222222111211111122211211112221122111112132221332C21223211123341122211312AAAAAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAA                                                                                                     
33New York               0116             19.8905491 105090  1Web                         Athletic/Health/Physical Education Director                              11111111111144444244331222454554444442112222122222122222211C11221112111211112121122152222222522222222C2112221C11121212121222112331222323222333C33333333133333213322211112221222212                                                                                                     2AAAAAA                                                                                                     2AAAAAA                                                                                                     221221 ny stte license                                                                                     
33New York               0135             19.0451613 144160  3Web                         Nutrition Coordinator                                                    112A111111114444434423422444444444444111332112C22121122221212211111211123111112122232222113222221132222222222222222222222211212231111332222333333333323113314211111111112221221222                                                                                                     2AAAAAA                                                                                                     2AAAAAA                                                                                                     222221 serv sfe                                                                                            
33New York               0157             19.8905491 105090  1Web                         Director of Food Services                                                112A12221212AAAAAAAAAAAAAAAAAAAAAAAAA221112112222122112221212122111211121121111112222222113122221132212111222112121111111122212321212223122221232122221112334112111111112221222212                                                                                                     2AAAAAA                                                                                                     2AAAAAA                                                                                                     222222                                                                                                     
33New York               0189             19.0451613 144160  3Web                         Director of Nutritional Services                                         112A111121114434334334322443455444444111122212222112222221212111211111111131211212223222213252222132222222222222222222222222212331222323222333333333323112332113321111112221221222                                                                                                     1222221 Hositlity Mngeent                                                                                   2AAAAAA                                                                                                     222222                                                                                                     
33New York               0344             15.9286395 148100  2Web                         Nutrition Services Supervisor                                            2AAA121112114444233C234444414C4434444211112222222222222C11212122121111121111211112215222222112222222222222222222222222222222212321222323122232332223331222334113212231122122AAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     222222                                                                                                     
33New York               0382             19.8905491 140630  1Web                         Cafeteria Manager                                                        1112111111114344423344344443444434444212222212221222222221C1221CC21111111111111112211222112212221121222222221222222222222122C121211212232223C33331C1213112134213322211112222AAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     222222                                                                                                     
33New York               0398             19.0451613 136240  3Web                         Food Service Director                                                    111212111211244421443432214144444434422212222222222222222111112222221111115211212221CCCCCCCCCCCCCCC2212122222222222222111122112322222222222333333333333333333233322C11112222AAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     CCCCCC                                                                                                     
33New York               0425             15.9286395 146150  2Paper (CMS UserID: 11)      Director of PE, Health and Athletics                                     11111111111144443343344344444444444442112221122111221222111111111111111111511111122132211111C2CCCCC12111111111111111111111121112211111232222222221211111121121113211CCCCCCCCCCCCCC                                                                                                     CCCCCCC                                                                                                     C121222                                                                                                     212221                                                                                                     
33New York               0438             19.8905491 140630  1Web                         Director of Food Service                                                 112A1112211143441333343334444434C34421111122222221122222211121111111111211122121222332222232322222312111111111111211121122111123313333332223333C3333333113333133312111112221221222                                                                                                     1122222                                                                                                     2AAAAAA                                                                                                     212222                                                                                                     
33New York               0442             25.0666667 136460  4Web                         Business Manager                                                         112A111111114344313323433443444444342211132222222222222221112222211211113151121112215222223252222231212211211221221111111112212321333313222131333133331111111112322111112222AAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     222222                                                                                                     
33New York               0467             25.0666667 136460  4Web                         Cafeteria Manager                                                        112A111111114444334444344444443444444112122222222111122221212121122111111121121112211212112112111122212222211112221111111111111311111313222121233133311112334213322211112211122212                                                                                                     2AAAAAA                                                                                                     2AAAAAA                                                                                                     112212                                                                                                     
33New York               0402             25.0666667 138450  4Web                         Head of Food Services                                                    111211112211444433444433333335344343421212221222222222222CC111212111111111122221222212222221122222312211112111111111111111121121CC32222222C222CC1333333333334C213CCC11112211221222                                                                                                     2AAAAAA                                                                                                     2AAAAAA                                                                                                     2C2221 Servesfe                                                                                            
33New York               0493             19.0451613 121900  3Web                         Food Service Director                                                    1112121112114344233444323344413444444233332222222222222C21C121221111111211112111122C122C113CCCCCCC2121CCCCCCCCCCCCCCCCCCCCCCC112C12223C3222CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC                                                                                                     CCCCCCC                                                                                                     CCCCCCC                                                                                                     CCCCCC                                                                                                     
33New York               0518             19.8905491 142230  1Web                         School Lunch Manager                                                     1111111222114444423333333344444444444111112222122122222221111111111111111112111122215222223152222231212111111111111111121122111221111123222122222122231122133111211111112221221222                                                                                                     1122222                                                                                                     2AAAAAA                                                                                                     212222                                                                                                     
33New York               0550             19.0451613 121900  3Web                         Cook                                                                     1112121111114444313344333143444443444211132212222222222221212C21211C111C3122211112215222C2CC522222CCC1CCCC2C1111CCC12C1CCCCCC1212122232322223CCCCCCCC33CC33CCC1C3C2C1CC12212AAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     CCCCCC                                                                                                     
33New York               0597             15.9286395 129530  2Web                         Cafeteria Manager                                                        1112111111114444414434344444444434444133332212112111112111111121111211111151112112215222212222222122222222111112221111111111111111111311111212222111111111111111111221121211121222                                                                                                     2AAAAAA                                                                                                     2AAAAAA                                                                                                     222212                                                                                                     
33New York               0621             19.8905491 117580  1Paper (CMS UserID: 10)      Assistant School Lunch Director                                          112A111111114434333343344444444444444122222222222212222221111122211111113152112112215222223152222232222222222222222222222222222331333333222323333322223333334113322211112222AAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     22222C                                                                                                     
33New York               0671             25.0666667 136460  4Web                         Cook/ Manager                                                            112A111111114144313444211441411444444222222211122222222221212122212111111112222222131222223252222232212222222222222222222222212331333333222333333333333133334213322111112211222221 Resturnt Mngeent                                                                                    2AAAAAA                                                                                                     2AAAAAA                                                                                                     222222                                                                                                     
33New York               0700              0.9891691 100071  5Web                         Director of Food and Food Support                                        111111111122AAAAAAAAAAAAAAAAAAAAAAAAA1111111111111111121112111121111111111422222221332222221122222211121111111111212111111111113311313121112222211222211121341132121112AAAAAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAA                                                                                                     
33New York               0702             15.9286395 125420  2Web                         Director of Food Services                                                1111112222114334412343333341445441434CCCCCCCCCCCCCCCCCCCCCC1112222221112113211111222222222211222222222222222222222222222222221133133333312C222222223321332333211322111112222AAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     212222                                                                                                     
33New York               0721             19.8905491 132120  1Web                         Director of Food Services                                                13A1121112114444112324414341451444444222222222122222222221111122111211121112212122223222223152222132212121111112121111121122111321133323221333333333313133334211322111112221221222                                                                                                     2AAAAAA                                                                                                     2AAAAAA                                                                                                     112222                                                                                                     
33New York               1035             25.0666667 138450  4Web                         Food Service                                                             1211111111114444424334444444432444444111122112212111211211111111111111111121111112225211222222222221212121111121221222111112111331333333221223332133333123333111122211122121222212                                                                                                     2AAAAAA                                                                                                     2AAAAAA                                                                                                     221222                                                                                                     
33New York               1106             19.0451613 121900  3Web                         Nutrition Services                                                       121211111122AAAAAAAAAAAAAAAAAAAAAAAAA1111212122112121212111CCC11112111113161122122225221112252C2222221121111111112111111211211121122232312213222322222323313421122221C112211121212                                                                                                     2AAAAAA                                                                                                     2AAAAAA                                                                                                     112212                                                                                                     
34North Carolina         0241             19.8905491 279590  1Web                         Director Child Nutrition Services                                        1111121C12114444423333444443544444444212121111212121112221112111111211111141111112223222222112222121211111111111121221111222212221111323122222222233331C13333211322111112221221221 BS Biology  MS Hun Nutrition  Foods                                                                 1222221 Helth Physics                                                                                       1221221 MS Hun Nutrition  Foods                                                                             112212                                                                                                     
34North Carolina         0178              1.0585936 282021  5Web                         Student, Family and Community Services                                   1111111111114434444414444455555CC444411211121111111212121111C121111111113111111112223222222112211121111111111111111111111121111331111213121121333333331113134211322111112221222122                                                                                                     2AAAAAA                                                                                                     2AAAAAA                                                                                                     222222                                                                                                     
34North Carolina         1057             25.0666667 281120  4Web                         CN Supervisor                                                            111111CC2221432421333311224331211431412212221212222C22221111212211111112112222222123CCCCCCCCCCCCCCC21221111111212211211112221123311113331222333333333332333332113222112AAAAAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAA                                                                                                     
35North Dakota           0025             25.0666667 584940  4Web                         Head Cook                                                                112A1211221143344333C333334344443443411111211122112122C2211122111111C11111522221222C1222113152221132211121221222221212121111212321321322222322223332212C12324222222231112222AAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     222222                                                                                                     
35North Dakota           0098             19.8905491 583680  1Web                         Food Service Director                                                    122A12111112AAAAAAAAAAAAAAAAAAAAAAAAA212322222222212222221111111211111111121111112211221113112221131111111111111111111111111112221222223222333333333311112333223322211112222AAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     212C22                                                                                                     
35North Dakota           0127             25.0666667 587300  4Paper (CMS UserID: 12)      Head Cook                                                                C1CCCCCCCCC2AAAAAAAAAAAAAAAAAAAAAAAAA2333322222222222222211121212111CCCCCC4CCCCCCCC2122211221CCCCCC121111111111221111111112221222133332322233333333333333233423332CC112AAAAAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAA                                                                                                     
35North Dakota           0167             25.0666667 584940  4Web                         Head Cook                                                                112A121122114344423323333343443444434211122212221121222221212121212211111151211112211222112112C211212121112111222222221111222122213223221223233333323322223321113211112AAAAAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAA                                                                                                     
35North Dakota           0301             25.0666667 587300  4Web                         Food Service Director                                                    112A122222214344313333433344C4343C333222332222222221222221212122111211222212212112211222222152222222212122222222221222122222212331333332222233332233333222334113321111112221222221 Science                                                                                             2AAAAAA                                                                                                     2AAAAAA                                                                                                     222222                                                                                                     
35North Dakota           0310             25.0666667 584940  4Web                         Superintendent                                                           112A121C221143241133331111444444444342333322222222222222212122222CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC                                                                                                     CCCCCCC                                                                                                     CCCCCCC                                                                                                     CCCCCC                                                                                                     
