22Massachusetts               0779              18.3354037  019850     3Web                    Web                    Guidance and Health Director                                       Guidance and Health Director                                           22111112222211133111111111111111112                                                                                                     12                                                                                                     12                                                                                                     1122211111111111111111111111112222C111111111111111111111111CC2222111111111111111111111111111111111212                                                                                                     122122                                                                                                     111212                                                                                                     1 
22Massachusetts               0971              18.3354037  012570     3Web                    Web                    Director of Student Services                                       Director of Student Services                                           1C111112212211113111C11111111111122                                                                                                     13                                                                                                     1C                                                                                                     C122221121C1CC1111122C12211CCC2222111112C112221C111111222CC1211212C1111121111112111111111111111121212                                                                                                     2AAAAA                                                                                                     122212                                                                                                     2 
22Massachusetts               0978              18.3354037  012570     3Web                    Web                    Director of Student Services                                       Director of Student Services                                           22121111112222212111112111221222221                                                                                                     12                                                                                                     14                                                                                                     112222211111111111111111211111222221122111111122221112AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA2AAAAAAAA                                                                                                     AAAAAA                                                                                                     AAAAAA                                                                                                     A 
22Massachusetts               1094              19.4428070  024720     1Web                    N/A                    Director of Student Services                                       Director of Student Services                                           21111111112211113111121111221111222                                                                                                     12                                                                                                     12                                                                                                     11222222222211121211111122211121222111122112222211111122221222222222121121211121111211111121CCCCCCCCC                                                                                                     CCCCCC                                                                                                     CCCCCC                                                                                                     C 
22Massachusetts               1123              19.4428070  014600     1Web                    Web                    Director of Pupil Services                                         Director of Pupil Services                                             11111122212211111111222111222222121                                                                                                     12                                                                                                     11                                                                                                     112222222CCCCC111111111CCCC111CCCCC112222211112221111112222211222111C1112222112C11CC122221221C1122212                                                                                                     122212                                                                                                     122212                                                                                                     2 
22Massachusetts               1144              19.4428070  018900     1Web                    Web                    Director of Pupil Services                                         Director of Pupil Services                                             11111122222212211211122111222222122                                                                                                     12                                                                                                     12                                                                                                     112111222222221222212111212222222222112112222222121112AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA111122212                                                                                                     122212                                                                                                     122212                                                                                                     2 
22Massachusetts               1021              18.3354037  012570     3Paper (CMS UserID: 10) Paper (CMS UserID: 10) SHPPS                                                              SHPPS                                                                  111111222122323112212221222212CCCC2                                                                                                     12                                                                                                     12                                                                                                     112AAC2222222112221212222221222222212222222222122A112CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC1111CCC12AAAAAAA                                                                                                     AAAAAA                                                                                                     AAAAAA                                                                                                     A 
23Michigan                    0073              25.0666667  496190     4Web                                           School Social Worker                                                                                                                      11121211222212222211122121221112112                                                                                                     12                                                                                                     12                                                                                                     112222222222221222C2222222221222222221111C1C221C12111122121222222222111122211222121222122222MMMMMMMMM                                                                                                     MMMMMM                                                                                                     MMMMMM                                                                                                     M 
23Michigan                    0258               1.0027504  482181     5Web                    Web                    Director of Psychological Services                                 Director of Psychological Services                                     11111112212211C111C1C1CC111CC111112                                                                                                     C2                                                                                                     12                                                                                                     11CCCC1111C111111111C111C1C11111111C111111C111111111111CCCCCCCCCC111111CC1C1CCCC1C1CC11111CC111121212                                                                                                     122122                                                                                                     121212                                                                                                     1 
23Michigan                    0327              14.7568601  481220     2Web                    Web                    Shpps                                                              Shpps                                                                  11121112222233333221222122211211122                                                                                                     12                                                                                                     12                                                                                                     1111112211111111222212122222222222222111111111C1111112AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA111121222                                                                                                     121222                                                                                                     122122                                                                                                     1 
23Michigan                    0446              18.3354037  492690     3Web                    Web                    Counselor                                                          Counselor                                                              11121122222211113111211111121121222                                                                                                     12                                                                                                     12                                                                                                     1122221122212112122222221222222112122222222222111111211112122221122112112212C2211121111211221C1121222                                                                                                     122221 Woen's studies                                                                                      112221 Counity nd school counseling                                                                        1 
23Michigan                    0511              25.0666667  496190     4N/A                    Web                    Counselor                                                          Principal                                                              CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC                                                                                                     CC                                                                                                     CC                                                                                                     CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC2AAAAAAAA                                                                                                     AAAAAA                                                                                                     AAAAAA                                                                                                     A 
23Michigan                    0546              25.0666667  496190     4Paper (CMS UserID: 13) Paper (CMS UserID: 13) SHPPS                                                              SHPPS                                                                  22222121122122222111111121121222222                                                                                                     15                                                                                                     24                                                                                                     222222111111111122111111211111221111112222221121121112AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA2AAAAAAAA                                                                                                     AAAAAA                                                                                                     AAAAAA                                                                                                     A 
23Michigan                    0618              18.3354037  490700     3Web                    Web                    Social Worker                                                      Guidance Counselor                                                     11121112222111233211221121121211223 Not sure                                                                                            14 NA                                                                                                  C2                                                                                                     1C22222122212212221122222221222221222122221222122211111112122222222111122221121212CC21121121111122212                                                                                                     122221 Biology                                                                                             112222                                                                                                     1 
23Michigan                    0775              18.3354037  480970     3Web                    Web                    Social Worker                                                      Principal                                                              22121122222233333222222222222222224                                                                                                     CC                                                                                                     C3                                                                                                     222CCC222222222222222222222222222222222222222222222222AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA2AAAAAAAA                                                                                                     AAAAAA                                                                                                     AAAAAA                                                                                                     A 
23Michigan                    0713              18.3354037  499350     3                       Web                                                                                       SHPPS                                                                  MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM                                                                                                     MM                                                                                                     MM                                                                                                     MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM2AAAAAAAA                                                                                                     AAAAAA                                                                                                     AAAAAA                                                                                                     A 
23Michigan                    1068              19.4428070  481110     1Paper (CMS UserID: 10) Paper (CMS UserID: 10) SHPPS                                                              SHPPS                                                                  11111112222233233221111121222222222                                                                                                     12                                                                                                     12                                                                                                     1122C2222222221122121222222222222222212221222122221112AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA111122211 Secil Eduction                                                                                      122211 Secil Eduction                                                                                      122211 Eductionl Ledershi                                                                                  2 
23Michigan                    1132              19.4428070  481890     1Web                    Web                    School Social Worker                                               School Social Worker                                                   11121122222233333222222222221222222                                                                                                     12                                                                                                     12                                                                                                     122221222221221222121112222222222122222212222211121222AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA12AAAAAAA                                                                                                     AAAAAA                                                                                                     AAAAAA                                                                                                     A 
23Michigan                    1159              18.3354037  480970     3Web                                           Superintendent                                                                                                                            1C111122222232233211112122221222221                                                                                                     12                                                                                                     12                                                                                                     112221C2121111122211211121211122221111111111111112111122122221212222111122211222122112122221MMMMMMMMM                                                                                                     MMMMMM                                                                                                     MMMMMM                                                                                                     M 
24Minnesota                   0078              18.3354037  553080     3N/A                    Paper (CMS UserID: 10) School Social Worker                                               School Social Worker                                                   CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC                                                                                                     CC                                                                                                     CC                                                                                                     CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC2AAAAAAAA                                                                                                     AAAAAA                                                                                                     AAAAAA                                                                                                     A 
24Minnesota                   0088              18.3354037  566340     3Web                    Paper (CMS UserID: 10) Teacher                                                            Teacher                                                                11111111212213213111111111121111122                                                                                                     34 Ed.Secilist                                                                                         21                                                                                                     21222222222122122212211222211122222211211212212212111122221222212221111222211122122111111122111121221 Sociology                                                                                           2AAAAA                                                                                                     121222                                                                                                     1 
24Minnesota                   0187              18.3354037  562440     3Web                    Web                    Superintendent                                                     Superintendent                                                         11121111112233333211222221212222224                                                                                                     11                                                                                                     21                                                                                                     2222222221111111222222222222222222222222222222C2221111222222222222222222222222222222C12C22222AAAAAAAA                                                                                                     AAAAAA                                                                                                     AAAAAA                                                                                                     A 
24Minnesota                   0195              18.3354037  566340     3                       Web                                                                                       Director Stellher Services                                             MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM                                                                                                     MM                                                                                                     MM                                                                                                     MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM12AAAAAAA                                                                                                     AAAAAA                                                                                                     AAAAAA                                                                                                     A 
24Minnesota                   0203              18.3354037  562440     3Web                    Web                    Counselor                                                          Counselor                                                              11111111211123212221111121211111112                                                                                                     13                                                                                                     14                                                                                                     112221111111111111111111222111222221111111111211121111211112112211111111222111221222111C111112AAAAAAA                                                                                                     AAAAAA                                                                                                     AAAAAA                                                                                                     A 
24Minnesota                   0244              18.3354037  562440     3Web                    N/A                    Social Worker                                                      Social Worker                                                          21222122222111113111111111121211123                                                                                                     22                                                                                                     23 Must hold  MN School Socil Work License                                                             112222122111111122221111122211222221111111111112121112AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACCCCCCCCC                                                                                                     CCCCCC                                                                                                     CCCCCC                                                                                                     C 
24Minnesota                   0307              18.3354037  559810     3Web                    Web                    School Social Worker                                               Social Worker                                                          11111222222112113211221111122121123 Bch.  Licensed                                                                                      12                                                                                                     13  licensed                                                                                           122222222222221222212112122211222222211222221122221212AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA111111222                                                                                                     122221 Sociology                                                                                           112222                                                                                                     1 
24Minnesota                   0567              18.3354037  559810     3Web                    Web                    High School Guidance Counselor                                     High School Guidance Counselor                                         11111122222122212121222212221221222                                                                                                     14 Don't know                                                                                          13 Don't know                                                                                          222221222221221222221222222222222222112222122221121212AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA2AAAAAAAA                                                                                                     AAAAAA                                                                                                     AAAAAA                                                                                                     A 
24Minnesota                   0666              19.4428070  553620     1Web                    Web                    Curriculum Director                                                Curriculum Director                                                    22111222122222223222222222222221221                                                                                                     11                                                                                                     12                                                                                                     112222222221111211121112222112212222112221122122121112AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA2AAAAAAAA                                                                                                     AAAAAA                                                                                                     AAAAAA                                                                                                     A 
24Minnesota                   0683              19.4428070  551090     1Web                    Web                    Lead Social Worker                                                 Safe Schools Coordinator                                               2212112221221221122112111112211112C                                                                                                     C4 Eductionl Secilist Degree                                                                           12                                                                                                     1C222222222222112222111222212111212222222222221212221122221222222221111222222212221221121222111121221 sociology                                                                                           122221 criinl justice                                                                                      112222                                                                                                     1 
24Minnesota                   1013              19.4428070  550820     1Web                    Paper (CMS UserID: 16) Assistant Superintendent                                           SHPPS                                                                  12221122222211111211221111121121C14                                                                                                     15                                                                                                     14                                                                                                     222222111211111121211112222111222211111211122122121111222212112212121112222211121221111211212AAAAAAAA                                                                                                     AAAAAA                                                                                                     AAAAAA                                                                                                     A 
24Minnesota                   1024              25.0666667  563160     4Paper (CMS UserID: 11) Paper (CMS UserID: 11) SHPPS                                                              SHPPS                                                                  11121122222211213211222111121122121                                                                                                     22                                                                                                     11                                                                                                     11222222222122112222211222212222222222211222221211211122221222222222211222212222122221221122111122122                                                                                                     2AAAAA                                                                                                     122122                                                                                                     1 
24Minnesota                   1063              25.0666667  563160     4Paper (CMS UserID: 18) Paper (CMS UserID: 18) School Social Worker                                               School Social Worker                                                   1111112222221222221122212122111222C                                                                                                     C2                                                                                                     11                                                                                                     112C2222222122122221211222222222222222222222222211222121111222222222222222222222222221111121111122122                                                                                                     2AAAAA                                                                                                     122122                                                                                                     1 
24Minnesota                   1078              18.3354037  559810     3Web                                           Social Worker                                                                                                                             11CCCCCCCCCC11111111111111111111112                                                                                                     12                                                                                                     11                                                                                                     11222211111111112211111222222222222221111221221112121111111221211111111111111111111111111111MMMMMMMMM                                                                                                     MMMMMM                                                                                                     MMMMMM                                                                                                     M 
24Minnesota                   1100              19.4428070  553910     1Web                    Web                    Social Worker                                                      Director of Special Services                                           11222222112212111221222111222222112                                                                                                     12                                                                                                     12                                                                                                     112222222221111111111112212112212222211112112211111212AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA111122212                                                                                                     122212                                                                                                     122212                                                                                                     2 
24Minnesota                   1148              19.4428070  559470     1Web                    Web                    Community Education Director                                       Special Education Director                                             11111112212212212221122121221122121                                                                                                     12                                                                                                     11                                                                                                     11222222222221121121211222211112221111211211111122122121221122222122211222222212122211221211111121212                                                                                                     122221 sociology                                                                                           122211 Eductionl Adinstrtion                                                                               2 
25Mississippi                 0062              25.0666667  388240     4Web                    Web                    Special Education Director                                         Special Education Director                                             11111112212232223111222222121111221                                                                                                     11                                                                                                     11                                                                                                     22111222222111122211111222221122222111221122111112111121111221222111111111111112121111111121111122212                                                                                                     2AAAAA                                                                                                     122212                                                                                                     2 
25Mississippi                 0564              14.7568601  389300     2Web                    N/A                    SPED Social Worker                                                 SPED Social Worker                                                     21222211122222213221222222222222222                                                                                                     13                                                                                                     11                                                                                                     11222222222122112222212222222222222222222222212212122122221222222222111222222222122222222222CCCCCCCCC                                                                                                     CCCCCC                                                                                                     CCCCCC                                                                                                     C 
25Mississippi                 0628              25.0666667  396660     4Web                    Web                    Assistant Superintendent                                           Assistant Superintendent                                               11111122222212111221122121221111122                                                                                                     14 Secilist Degree                                                                                     12                                                                                                     111111222111111111121111222111122221111111111111121111221212211222122222222111221221112211222AAAAAAAA                                                                                                     AAAAAA                                                                                                     AAAAAA                                                                                                     A 
25Mississippi                 0689              25.0666667  388580     4Web                    Web                    Case Manager                                                       Special Services Director                                              11121111122212211221122111121221221                                                                                                     12                                                                                                     21                                                                                                     22111222222122122212111222222222221111222222111C121111111111111111111111211112121121111111112AAAAAAAA                                                                                                     AAAAAA                                                                                                     AAAAAA                                                                                                     A 
25Mississippi                 0720              25.0666667  396660     4Web                    Web                    Principal                                                          School  Nurse                                                          22222CCCCCCC311C3111121111112222221                                                                                                     15                                                                                                     11                                                                                                     12111211122111111111111222212122221121111111111112C111C111111121111111111111111111111111111112AAAAAAA                                                                                                     AAAAAA                                                                                                     AAAAAA                                                                                                     A 
25Mississippi                 0743              25.0666667  388580     4Web                    Web                    School Counselor                                                   School Counselor                                                       11121112212211113111111111211111112                                                                                                     15                                                                                                     24                                                                                                     212222211111111222122221122111121112111111122211111112AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA2AAAAAAAA                                                                                                     AAAAAA                                                                                                     AAAAAA                                                                                                     A 
25Mississippi                 0811              25.0666667  388240     4Web                    Web                    Title IV Coordinator                                               Title IV Coordinator                                                   11121111122211113211111111121222222                                                                                                     12                                                                                                     24                                                                                                     2211122222222212222C2222222222222222222222222222221211121212212222221112222112221222112211222AAAAAAAA                                                                                                     AAAAAA                                                                                                     AAAAAA                                                                                                     A 
25Mississippi                 0968              25.0666667  396660     4Web                    Web                    Counselor                                                          Counselor                                                              11111111112211333111211111112222222                                                                                                     13                                                                                                     11                                                                                                     111C11222221221122211112222222222222222C22222212121111222212212222222111222112222222211211112AAAAAAAA                                                                                                     AAAAAA                                                                                                     AAAAAA                                                                                                     A 
26Missouri                    0160              14.7568601  638300     2Web                    Web                    Counselor                                                          Counselor                                                              11111122222212213111111111111111112                                                                                                     12                                                                                                     11                                                                                                     11111111111111122111111111111111111111111111112222111121111112121211111121111112111111111111111112222                                                                                                     2AAAAA                                                                                                     112222                                                                                                     1 
26Missouri                    0174              25.0666667  656290     4Web                    Web                    Counselor                                                          Counselor                                                              1121C122222211112212112221221C11122                                                                                                     15                                                                                                     24                                                                                                     21111211211C11112111121222222222CC22122222212111121222AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA111122212                                                                                                     2AAAAA                                                                                                     112222                                                                                                     1 
