35North Dakota           0627             23.9490446 584940  4Paper (CMS UserID: 10)      SHPPS                                                                    111221111144443A4A3222222222221211222212211222222222222222222222222222AAAAA2
35North Dakota           0675             23.9490446 586530  4Paper (CMS UserID: 10)      Superintendent                                                           111221111133223A4A2112222221111111221211111222122111112222211121221222AAAAA2
35North Dakota           0688             23.9490446 587300  4Paper (CMS UserID: 12)      Superintendent                                                           111221111122223A4A2222222222211221C22212221222221222222222222222222222AAAAA2
35North Dakota           0699             23.9490446 586530  4Web                         Superintendent                                                           111111111122223A4A3212222221211211121212221221111221112122111121122111222222
35North Dakota           0940             23.9490446 586530  4Paper (CMS UserID: 13)      SHPPS                                                                    111221111124223A4A3222222222221212222222221221222122222222222122222222AAAAA2
35North Dakota           1147             23.9490446 584940  4Web                         Principal                                                                1CCCCCCCC144443A4A2222222222221222221222222222222222222222222222222222AAAAA2
36Ohio                   0142             16.4229172 438320  2Paper (CMS UserID: 18)      SHPPS                                                                    111111121122223A4A2222222222222111222222222222222222222222222222222222AAAAA2
36Ohio                   0145             16.4229172 444710  2Web                         Payroll Manager                                                          111111121142423A4A3222222222211122222222222222222222222222222222222222AAAAA2
36Ohio                   0215             16.4229172 432070  2Paper (CMS UserID: 18)      Nurse                                                                    11111111112222C141221212212111111111111111111111C111121122121111111111111112
36Ohio                   0247             20.2473690 452360  1Web                         Director Student Services                                                1111111111122211453222222122211111222222222221221222222222222212212222AAAAA2
36Ohio                   0252             20.2473690 458070  1Web                         Treasurer for H.R.                                                       111111111142221145222222C222211121221222222221222222112222222122212222AAAAA2
36Ohio                   0348             20.2473690 441430  1Web                         Treasurer                                                                1111C11111122222423221112222211111221221222222222211221122222222222222AAAAA2
36Ohio                   0606             20.2473690 441370  1Web                         Assistant Superintendent                                                 111111111121223A4A222222222221111122222222222222212112222222222222C221222211
36Ohio                   0612             16.4229172 433020  2Web                         Insurance Clerk                                                          111111121142423A4A2111111221211111222221222221222211222222122222212121111212
36Ohio                   1015             16.4229172 444710  2Web                         Superintendent                                                           111111121144443A4A3222222222122222222222222222212212222222222222221222AAAAA2
36Ohio                   0703             16.4229172 438320  2Paper (CMS UserID: 11)      Superintendent                                                           1111111CC141223A4CC2222222222CC21122222222C221222222222222222222222222AAAAA2
36Ohio                   0337             20.2473690 458070  1Web                         Administrative Assistant                                                 1111111111424213452111111112111112222222222221221221222222221112222222AAAAA2
36Ohio                   0237             20.2473690 441250  1Web                         Director of Administrative Services                                      1111111211222211452211122221211111222222222222221222212222222222222222AAAAA2
36Ohio                   0878             20.2473690 441430  1Web                         Program Manager, Safe and Drug Free Schools                              1111111221444211413222122222211222222222222222122221212122222221221222AAAAA2
36Ohio                   0714             23.9490446 430800  4Paper (CMS UserID: 18)      SHPPS                                                                    1112211121444411413222222222211111221111211221121121222222221212221122AAAAA2
36Ohio                   0524             19.5496689 440500  3Web                         Treasurer                                                                1111111111424213412211122121111111122222122222211211111222111212212211111212
36Ohio                   0335             16.4229172 433020  2Web                         Payroll/Benefits                                                         111111112122223A4A3222222222222C11222222222221222222222222222222222222AAAAA2
36Ohio                   0795             16.4229172 433020  2Web                         District Treasurer                                                       1111111111412113453222222222211111222222222221222221222222222212222222AAAAA2
36Ohio                   1044             16.4229172 454260  2Web                         Director of Personnel                                                    1111111111222213413222222221111111222222122221211122122122111111211111121212
36Ohio                   0376             19.5496689 437340  3Web                         Superintendent                                                           11121111114C44114422221222222111112222222222212C2121222222221222222122AAAAA2
36Ohio                   0724             19.5496689 437340  3Web                         School Nurse                                                             1111111CC1444411413222122221112111222222111221211222222222221222222221333331
36Ohio                   0658             19.5496689 446570  3Paper (CMS UserID: 18)      Shpps                                                                    11111111112222114122121222122112112212222222212112C22222212212212212C2AAAAA2
37Oklahoma               0015             16.4229172 741310  2Web                         Principal                                                                1112211221222211323222222222211111222221212222211222221221222222221222AAAAA2
37Oklahoma               0020             16.4229172 735540  2Web                         Respondent                                                               111111CCC142423A4A2222222221211211222222222222212221221122221112222121111211
37Oklahoma               0114             19.5496689 746320  3Web                         Superintendent                                                           1111111111444211413222222222222211221222222222222222222222221222221222AAAAA2
37Oklahoma               0134             16.4229172 748480  2Paper (CMS UserID: 18)      Human Resources Officer                                                  111111111142422245222212222121111122111122122212222212222222C121221211111112
37Oklahoma               0338             16.4229172 736620  2Paper (CMS UserID: 18)      School Nurse                                                             111111111124443A4A3211112221122122222211111222222222222222222222222222AAAAA2
37Oklahoma               0405             19.5496689 735380  3Web                         Administrative Assistant                                                 111111111122223A4A322C222222211111222212222222221222222222222222121222AAAAA2
37Oklahoma               0473             16.4229172 748480  2Paper (CMS UserID: 10)      Assistant Principal                                                      111111222141443A4A2222222222222222222222222122122222CCCCCCCCCCCCCCCCC2AAAAA2
37Oklahoma               0522             23.9490446 743660  4Paper (CMS UserID: 16)      Principal                                                                111111111142423A4C3222222222211211222222222222222221CCCCCCCCCCCCCCCCC2AAAAA2
37Oklahoma               0558             16.4229172 748480  2Web                         School Nurse                                                             111111111141443A4A2212222221111111221211122222222112222111222122222211111111
37Oklahoma               0570             23.9490446 730520  4Web                         Principal                                                                111111111124223A4CC2222222222C1111221112211221121222222222222222222222AAAAA2
37Oklahoma               0575             23.9490446 730520  4Paper (CMS UserID: 11)      Superintendent                                                           111222222122223A4A2222222122222222222222222222222222CCCCCCCCCCCCCCCCC2AAAAA2
37Oklahoma               0629             20.2473690 730770  1Web                         Administrator                                                            111111111142223A4A2222122222211112222222222222221222222222222222222222AAAAA2
37Oklahoma               0644             16.4229172 743540  2Web                         Payroll Clerk/Treasurer                                                  111221111141223A4A3211122222211111221222222221222222222222222222222222AAAAA2
37Oklahoma               0682             23.9490446 737300  4Paper (CMS UserID: 12)      shpps                                                                    111111111122223A4A2222222222211112222222222222222222222222222222222222AAAAA2
37Oklahoma               0710             19.5496689 748780  3Web                         Wellness Coordinator                                                     111111222144443A4A3222222222222222222222222222212222222222221212222222AAAAA2
37Oklahoma               0851             16.4229172 743610  2Web                         PE Teacher                                                               111111111142423A252212122221111111121221122111111111211122112212211111111111
37Oklahoma               0921             20.2473690 730770  1Web                         Director of Special Services                                             111111111144443A4A2222222222211111222212222222222222222222221122222222AAAAA2
37Oklahoma               0980             23.9490446 743660  4Paper (CMS UserID: 17)      SHPPS                                                                    111111111142443A4CC222222222222211222212222222222222222222222222222222AAAAA2
37Oklahoma               1085             19.5496689 748780  3Web                         Elementary School Principal, School Counselor                            111111121142223A4A3222222222221111222222222222222222222222222222221222AAAAA2
37Oklahoma               1095             16.4229172 737720  2Web                         Programs Director                                                        111111111122423A4A3222222222222212222212222222222222222222222222221222AAAAA2
37Oklahoma               1099             23.9490446 730520  4Paper (CMS UserID: 10)      SHPPS                                                                    111111111144423A4A3222222222211111222122221222221221222222221222222222AAAAA2
38Oregon                 0229             16.4229172 974260  2Web                         Superintendent                                                           111111111142C23A4A2222222221111111222222222221221121222222221112222212AAAAA2
38Oregon                 0371             23.9490446 978300  4Web                         Administrative Assistant                                                 1111111CC144443A4A222222222C2111112222222C2222221222222222222122221222AAAAA2
38Oregon                 0661             23.9490446 978300  4Web                         Superintendent                                                           11111111114124111122222222222111112222222112212122222222222221222C2222AAAAA2
38Oregon                 0672             23.9490446 978300  4Web                         Assistant Superintendent                                                 111111111144443A4A2222222221121211222222222222222222222222222222222221121222
38Oregon                 0964             16.4229172 974630  2Web                         Director                                                                 111111111142223A4A21111111111111111111111112212212111222222222222C1121222222
38Oregon                 0983             23.9490446 978300  4Web                         Superintendent                                                           121111111141443A4A2222222222212211222222222222222222222222222122222222AAAAA2
38Oregon                 0987             16.4229172 974260  2Web                         Benefits and Insurance Supervisor                                        111111111122423A4A22111122211111112222112112C121211111212C112222212121331312
38Oregon                 0992             16.4229172 970510  2Paper (CMS UserID: 16)      SHPPS                                                                    111111111141443A4A222222222211112122222221122222212122222222222222222C221212
39Pennsylvania           0057             20.2473690 188400  1Web                         Secretary to the Superintendent                                          111221111114241341222111222212122222222222222C22221222222222222C22C222AAAAA2
39Pennsylvania           0061             19.5496689 169150  3Web                         Elementary School Nurse/Wellness Director                                1111111111144411412222122221111111222212122222211212112222111112221111111311
39Pennsylvania           0075             20.2473690 150090  1Paper (CMS UserID: 10)      Business Manager                                                         111111111114443A4C2121111111111121222222121222221221222222222222212122AAAAA2
39Pennsylvania           0079             19.5496689 155300  3Paper (CMS UserID: 10)      PAPER RESPONDENT                                                         1111111111144411413222222222222222222222222222211222222222222222222222AAAAA2
39Pennsylvania           0084             19.5496689 169150  3Web                         Administrative Assistant                                                 111111121114443A413222222222211211222222222221222122222222222212221212AAAAA2
39Pennsylvania           0107             20.2473690 178150  1Web                         Superintendent                                                           1111111211144411412222222222111211221222222222221222122222222112222221322222
39Pennsylvania           0171             20.2473690 150090  1Web                         Business Office Coordinator                                              1112211111144411413211122211111111222222211222111111122222222222222121111112
39Pennsylvania           0224             19.5496689 169150  3Web                         Superintendent                                                           1111111111144422413222222221111222222222121222212212222222222212222221222212
39Pennsylvania           0246             16.4229172 150760  2Paper (CMS UserID: 10)      School Nurse                                                             1111111111144413413222122221111211222222122221211111211122111222222121131312
39Pennsylvania           0470             16.4229172 150760  2Paper (CMS UserID: 10)      Director of Food Services                                                1111111111114413452112222221111111121222111111111111111222222221222221111112
39Pennsylvania           0495             20.2473690 190760  1Web                         School Nurse                                                             1111111111144413412221112222111111222222122221212121222222222222221212AAAAA2
39Pennsylvania           0572             19.5496689 157480  3Web                         Superintendent                                                           1111111111142411453222222222211211221212222222222C21212222222222221222AAAAA2
39Pennsylvania           0653             20.2473690 164150  1Paper (CMS UserID: 10)      Director Personnel                                                       1111111111114411353222222222211112221222211222121121222222222221121222AAAAA1
39Pennsylvania           0769             20.2473690 181040  1Web                         Director of Student Services                                             111111111122423A2122222222221111111212221222212111211222122212112C2221111112
39Pennsylvania           0932              1.0581668 190071  5Web                         Director, Employee Health Services & Employee Helpline                   1111111112122211212221122221121222122221122221212121222222222222121211331331
39Pennsylvania           0871             23.9490446 161340  4Web                         Superintendent                                                           1111111111144411412222222221211111222221111221112222222222222222221221113312
39Pennsylvania           0891             20.2473690 150090  1Web                         School Nurse                                                             1111111221144413413221222222222211222222222221222222222222222222221222AAAAA2
39Pennsylvania           0927             20.2473690 188400  1Web                         Superintendent                                                           1112111111122411432121112221111111111111111121111112112212111C11122211111112
39Pennsylvania           0988             20.2473690 194680  1Web                         Human Resources Director                                                 1111111112144413453222222222211211221222221122222121222222222222222222AAAAA2
39Pennsylvania           1107             20.2473690 150710  1Web                         Assistant Superintendent for Personnel                                   11111211122444224132C2222221121211222222122221211112122222222222222221221222
39Pennsylvania           1108             19.5496689 169150  3Web                         Asst. to Superintendent                                                  1112111111144411412222222221122222222222222222221221222222222222222222AAAAA2
39Pennsylvania           1137             16.4229172 152210  2Web                         Human Resources Secretary                                                1111111221144413422222222222211122121222211222122122222222222222222222AAAAA2
39Pennsylvania           1139             16.4229172 177020  2Web                         Director of Human Resources                                              1112111111144413412211122221111111122222222221222122211122222212222222AAAAA2
39Pennsylvania           1164             16.4229172 174030  2Web                         Director of Student Services                                             1112111111CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC
40Rhode Island           0129             19.5496689 028250  3Web                         Superintendent                                                           11111112212444244A2222222222211222222222222221222122222222222222222222AAAAA1
41South Carolina         0027             23.9490446 296550  4Paper (CMS UserID: 10)      SHPPS                                                                    1CCCCCCCC1222413423211112222211111212111122221222211222222222212222221222222
41South Carolina         0028             23.9490446 296550  4Web                         Professional Development Coordinator                                     1111111111144411352211112222211111222221222221121221222222222212222222AAAAA2
41South Carolina         0482             23.9490446 295260  4Web                         Director of Health and Safety Services                                   1111121111242213453211112221111111121111211221212111222221221212222221111211
42South Dakota           0059             19.5496689 573690  3Web                         Business Manager                                                         111121111142423A4A222222222221111122222222C222222222222222222222222222AAAAA2
42South Dakota           0103             23.9490446 572600  4Paper (CMS UserID: 11)      Superintendent/Principal                                                 1112211111244411452222222222211221222222222222221222222222221122222222AAAAA2
42South Dakota           0259             19.5496689 572590  3Web                         Superintendent                                                           111211222142423A4A2211122222222212222222222221212212222222222222222121113332
42South Dakota           0365             19.5496689 572590  3Paper (CMS UserID: 11)      Business Manager                                                         111221111122223A4A2222222222222222222222222221222222222222222122222222AAAAA2
42South Dakota           0419             19.5496689 572590  3Web                         Superintendent                                                           1112211221444411412222222222121221222222222222221122112222222122221221112212
42South Dakota           0561             20.2473690 577190  1Web                         Superintendent                                                           111111121112423A4A2221122221111111122222122221212211211221211111121111111112
42South Dakota           0679             19.5496689 573690  3Web                         Superintendent/Principal                                                 111221122144443A4A2211112221122222222222122221222212221122222222222221113312
42South Dakota           0789             19.5496689 573690  3Web                         Business Manager                                                         111111111122223A4A2211111221122222122212122221211211112222221122222121123321
42South Dakota           0792             19.5496689 573690  3Web                         Business Manager                                                         111221222144443A4A2211122221221211221222222221222212212122212222212221333332
42South Dakota           0902             23.9490446 572600  4Web                         Superintendent                                                           111211121132333A4A2222222222211112222222222222222221222222222222222222AAAAA2
42South Dakota           0949             23.9490446 572600  4Web                         Nurse                                                                    111111111144443A4A2211112221111122222222111221211211111121121222221221111311
42South Dakota           1017             23.9490446 572600  4Web                         Dean of Students                                                         1112111211144413412222222222221122222222222222222222222222221222222222AAAAA2
42South Dakota           1096             23.9490446 572600  4Web                         Superintendent                                                           111221121122223A4A2221112222221111222222222221221212222222222122222222AAAAA2
42South Dakota           1103             19.5496689 572590  3Web                         Elementary and Middle School Principal                                   11C121111144443A4A3211122221111211221221121122111212221222222112221211121211
43Tennessee              0406             23.9490446 380790  4Web                         Director of Coordinated School Health                                    1111111111224211412222122222211111222111222221221211222222221112222222AAAAA2
43Tennessee              0415             23.9490446 378610  4Web                         Coordinated School Health Director                                       111111111111443A4A3211112221121112221112222221212112122222221112222221221222
43Tennessee              0488             23.9490446 370610  4Web                         Coordinated School Health Supervisor                                     111221111112423A4A2222222221111112222212122221212122112122111212222121222212
43Tennessee              0547             23.9490446 380790  4Web                         Coordinated School Health Coordinator                                    1112211211222222222212122221111111222221122111211222112122211222221221111212
43Tennessee              0732             23.9490446 378310  4Web                         Coordinated Health Coordinator                                           111111111114443A4A2212122121111111121112211221112221222121111111221111111211
43Tennessee              1045             19.5496689 370740  3Web                         Coordinated School Health Coordinator                                    111211111111443A452212122221111111122222222221212212112222111222222221111112
43Tennessee              1141             19.5496689 370740  3Web                         Benefits Specialist                                                      1112111211113413452222222222211112222222221221211111122222221122221221112222
44Texas                  0001             20.2473690 793110  1Web                         School Nurse                                                             111111111144423A4A2111112221111211222222222221222222222222222222222222AAAAA2
44Texas                  0002             16.4229172 796010  2Web                         Director of Personnel                                                    111111122122223A4A22111122211111111212122222212222212222222221122C1122AAAAA2
44Texas                  0010             20.2473690 780090  1Web                         Assistant Superintendent for Secondary Education                         111221111122223A4A2222222222221111121222211221211122222222222222222221111211
44Texas                  0022             16.4229172 791060  2Web                         Manager of Employee Benefits                                             111111122124443A4A2211111112211111222222222221222212222222222222222222AAAAA2
44Texas                  0032             16.4229172 798210  2Web                         District Nurse                                                           1111211111444411412222112222221111222222222221222222222222222222222122AAAAA2
44Texas                  0060             20.2473690 763540  1Web                         Director Human Resources                                                 1212222221222222222111122121111111222121122111211222222222221112222221111312
44Texas                  0126             20.2473690 763540  1Web                         Benefits Administrator                                                   111221111124423A4A2221212222211111221222221221122211212222222112222111121222
44Texas                  0141             16.4229172 779570  2Web                         District Head Nurse                                                      1111111111444413252222222222211111221112111121122221222222221111121112AAAAA2
44Texas                  0150             16.4229172 798210  2Web                         Coordinated School Health Facilitator                                    1112211111C2CC114522221122211111111222222222212121C1222222111111121121111222
44Texas                  0176             16.4229172 775300  2Paper (CMS UserID: 10)      Nurse                                                                    111111121144443A4A3222222221111111221111111221111221222222221112221212AAAAA2
44Texas                  0205             23.9490446 797330  4Web                         Business Manager                                                         111111111142223A4A2C222C22222111112212222C1221221222222222222222222222AAAAA1
44Texas                  0211             16.4229172 774860  2Web                         Safety Officer                                                           111111111142223A25221111222111111112122122222122111222222222C222222222AAAAA2
44Texas                  0590             20.2473690 793110  1Web                         Coordinator of Health Services                                           111111222122223A4A2222222221111111121221211221112122112122122111122211111112
44Texas                  0223             16.4229172 784010  2Web                         Director for Employee Benefits                                           1111111211124222452C1111CCC2111111221212111222212111111122122211211111221221
44Texas                  0232             16.4229172 779540  2Web                         Director of Health Services                                              111111111142423A4A2111112221111111121212122211212221212122121211221111311112
44Texas                  0261             16.4229172 775390  2Web                         Coordinator of Business Ancillary Services                               1112211111424224252221122222211222221222211221122112222222222122221222AAAAA2
44Texas                  0262             16.4229172 793470  2Paper (CMS UserID: 10)      School Nurse                                                             111111111122223A4C2211112221112111222112122222222212CCCCCCCCCCCCCCCCC1111112
44Texas                  0330             16.4229172 779570  2Web                         High School Principal                                                    111221122122223A4A3222222222211111222222222221121222112222221112222222AAAAAC
44Texas                  0350             19.5496689 751240  3Web                         District Nurse                                                           121221122144443A4A222222222222222222222222222C221222222222222222222222AAAAA2
44Texas                  0369             23.9490446 797330  4Web                         Superintendent                                                           111221111122223A4A2222222222111111222222222221212222222222221212222222AAAAA2
44Texas                  0379             19.5496689 788840  3Web                         Superintendent                                                           1111221211442222252211112222211212222222222221212212212222111122222221313312
44Texas                  0389             16.4229172 793470  2Web                         Nurse                                                                    121112122144223A4A3222222222222211222222222221222222222222222222222222AAAAA2
44Texas                  0370             20.2473690 780090  1Web                         Associate Superintendent                                                 111111111C4242CCCC2222222222211122222222222222211222122222222222222222AAAAA2
44Texas                  0418             20.2473690 750520  1Web                         Coordinator of Athletic Services                                         111221111142423A4A2222222221111211122222121221111111222122122112222121111221
44Texas                  0465             16.4229172 793470  2Web                         Assistant Superintendent                                                 111111122142443A4A222222212221121122222222222122222C222222222222222221333332
44Texas                  0485              1.0581668 770921  5Web                         Benefits & Risk Management General Manager                               111221121122223A4A2222222121C11211121222211121122111222222222111121112AAAAA2
44Texas                  0489             19.5496689 788840  3Web                         School Nurse                                                             111111122142423A4A2222222222211111222222222222211221222112112222221121222221
44Texas                  0497             19.5496689 769350  3Web                         School Nurse                                                             1C11112221442311453CC1C1CCCCCCCC1CCCCCCCCCCCC1C1CCCCCCC1CC1C1C1CCC1CC1CC1CC1
44Texas                  0512             23.9490446 751420  4Web                         Wellness Director                                                        111111111142223A4A3211112121121222222222122121111211121122211212222221111222
44Texas                  0543             19.5496689 782360  3Web                         Superintendent                                                           111111111142223A4A2222112221122211222212222211111222112222222222221221113312
44Texas                  0551             20.2473690 787380  1Web                         Executive Director Administration & Human Resources Services             111121222122223A4A2222222222211111121222221222222121222222222222222222AAAAA2
44Texas                  0555             16.4229172 774710  2Web                         Risk Manager                                                             111211121122223A4A3CCC1CC111111111121222111121111111211122111111211111111111
44Texas                  0557             16.4229172 768770  2Web                         Director of School Health                                                111221111122223A4A221111222C111111121112122221211211111122111222222121111111
44Texas                  0574             19.5496689 763890  3Web                         Superintendent                                                           111111111144223A4A2C22222222121111222222222222211222112222222222222221313331
44Texas                  0585             16.4229172 784150  2Web                         Superintendent                                                           12121122214423244A2222222222222222222222222221221221222222222222222222AAAAA2
44Texas                  0633             23.9490446 793460  4Web                         High School Principal                                                    111111111123223A4A311111111111111111111111C211112112221222221111121211311312
44Texas                  0635             20.2473690 780090  1Web                         District Nurse                                                           111221111122223A212212122221111111222112122221211221112222111122221121211211
44Texas                  0498             19.5496689 769350  3Web                         Business Manager                                                         111111111122223A4A2222222222211111222212222221211221112222122222222221311312
44Texas                  0673             23.9490446 793460  4Web                         Administrative Assistant                                                 111121111144233A4A2212112112211211222222211221222122222222222212222221333332
44Texas                  0680             19.5496689 763890  3Web                         Superintendent                                                           1111212221444213453222122221112211222222222221211222222222222222222221221222
44Texas                  0748             16.4229172 776620  2Web                         Superintendent                                                           111221111122223A4A2222222222211211222222222221211222222222221212222122AAAAA2
44Texas                  0760             16.4229172 758010  2Paper (CMS UserID: 18)      Administrator                                                            111221122142423A4A3222222222222222222222222121222222222222221222222211122222
44Texas                  0874             23.9490446 768560  4Web                         Superintendent                                                           111221121122223A4A3222122221111111222112121222211222112222112222222221112211
44Texas                  0890             23.9490446 768560  4Web                         Secretary                                                                1112211CC144423A4A2222222222221221222222222221222222222222222222222222AAAAA2
44Texas                  0916             16.4229172 788400  2Paper (CMS UserID: 11)      SHPPS                                                                    1112211211444412453221112222211111211222122221222222222222222222222221221222
44Texas                  0923             23.9490446 768560  4Web                         School Nurse                                                             111CCCCCC144C23A4A32211122122C121122222222222222CCC22222CCCC21222222C1CCCCC2
44Texas                  0942             19.5496689 751240  3Paper (CMS UserID: 18)      Business Manager                                                         1112211C1122223A4A221112222C211111222222222221222222222222222222222222AAAAA2
44Texas                  0989             23.9490446 790310  4Web                         Payroll                                                                  111121212124423A4A3211112221111111222111122221212212222222222222222222AAAAA2
44Texas                  1016             23.9490446 790310  4Web                         SHPPS                                                                    111111111144443A4A321111212111111122111222222121122222222222222222222C333332
44Texas                  1019             23.9490446 793460  4Web                         Superintendent                                                           1112121211142111422111112112211212222222222121121222122222222222212222AAAAA2
44Texas                  1025             16.4229172 779540  2Web                         Superintendent                                                           111111111122223A4A2222122222211211222222222221222221222221221122222222AAAAA2
44Texas                  1125             16.4229172 758010  2Web                         Director of Instruction                                                  111221C22144443A4A32222222C2211122222222222222211222222222222222222222AAAAA2
44Texas                  1065             19.5496689 788840  3Web                         Health Coordinator                                                       111112222122223A4A3222222222222222222212C2222222222222C222222222222222AAAAA2
44Texas                  1075             16.4229172 776620  2Web                         School Nurse                                                             111111111142423A4A2222222222222222222222222221222222222222222222222222AAAAA2
44Texas                  1079             16.4229172 767030  2Web                         Coordinator of Risk Management,  Benefits & Auxiliary Support Services   111121121122233A4A2212122121111222122C22211221112111112222221122211111211322
44Texas                  1101             16.4229172 760670  2Web                         Director of Human Resources                                              111111111144443A4A2211111111111111222112222221112111222222222112222221112222
44Texas                  1113             16.4229172 784150  2Web                         District RN                                                              1111111111114413412222222222211111222222222222221222222222222C22222221111111
44Texas                  1129             23.9490446 793460  4Web                         School Nurse LVN                                                         111111111142423A4A21111121211C1111122221122221211112112121122122222211111111
44Texas                  1146             19.5496689 763890  3Web                         SHAC Coordinator                                                         111111111122223A4A2222222222211111C222122212C1222222222222222C22222221333332
46Vermont                0908             19.5496689 057590  3Web                         Librarian                                                                111111111142423A4A2212122221112122121221111121111112111122111221212211111111
46Vermont                0909             19.5496689 057590  3Web                         Wellness Center Director                                                 111221122144443A4A32222222222111222222222222222122222211121C1222222221111221
47Virginia               0159             23.9490446 224270  4Web                         Director of Federal Programs                                             11111111114444141532222222212111112211122222212C2122221122112222222222AAAAA2
47Virginia               0209             16.4229172 224430  2Paper (CMS UserID: 10)      Registered Nurse                                                         1111111C11122213212222222222211222222222222222222221222222221122222221221222
47Virginia               0380             16.4229172 224430  2Web                         Director of Finance                                                      1111111111424211422211122221111111111211111111111121222222221111212122AAAAA2
47Virginia               0410             23.9490446 230630  4Web                         Assistant Superintendent                                                 1111111111222213412111111221111111221212122221211121122222222121221121312212
47Virginia               0499             19.5496689 230300  3Web                         Director of Student Services                                             1111111111222211252222222221111111121111111121112121212122111212222121111111
47Virginia               0530             19.5496689 231240  3Web                         Director of Special Programs                                             1111111C11114211452222222221111111121222222111112112222222111111211221111112
47Virginia               0665             20.2473690 241410  1Web                         Supervisor of HPE                                                        1111111211242411412222222222221211222212222222212112122222112212122221111111
47Virginia               0859             19.5496689 227470  3Web                         HR Generalist                                                            1111111111242211412212222221111121222222222221211121222222222222222222AAAAA2
47Virginia               0877             23.9490446 224270  4Paper (CMS UserID: 10)      Assistant Superintendent                                                 1111111221244211452222222222112112222112222222221222222222222222222222AAAAA2
47Virginia               0888             16.4229172 240120  2Web                         Executive Director of Human Resources                                    111111121121443A4A2222222222111211222221211221212111222121112222222221111222
47Virginia               1022             19.5496689 230300  3Web                         Food Service Director                                                    1111111111144413452211112222212C112C22222222222212222222222C2222222222AAAAA2
48Washington             0634             19.5496689 991130  3Web                         Payroll Officer                                                          111211111142423A4A22121221221112112212221112211111112212222122122222212222C2
48Washington             0709             19.5496689 991130  3Web                         Superintendent                                                           111111121144443A4A3222222222111211222222222221222121222222212122222112AAAAA2
48Washington             0733             19.5496689 991130  3Web                         Superintendent/Principal                                                 1111111111222211452222222222211111222112222222222221222222222112222222AAAAA2
48Washington             0764             19.5496689 991130  3Web                         Superintendent                                                           2AAAAAAAA1222222423222222222222222222222222222221222AAAAAAAAAAAAAAAAA2AAAAA2
48Washington             0861             19.5496689 991130  3Web                         Nurse                                                                    11111112112222C44A2222222222211111222222C22221222222222222222222222222AAAAAC
48Washington             1161             23.9490446 985970  4Web                         Director of HR and Student Services                                      111111111122243A4A3222222222222111222222222222211222222222222222222222AAAAA2
49West Virginia          0194             23.9490446 250430  4Web                         RN-BSN School Nurse                                                      111111111144443A4A2222222222211111222112211221222222222222222222222221222222
49West Virginia          0302             23.9490446 261750  4Web                         Child Nutrition Coordinator                                              1111111111424213453221112222211111121122222221212212112222221112221121222211
49West Virginia          0427             16.4229172 249010  2Web                         Health Coordinator                                                       1111111111232213412221122221221111222211211221212111221221221112211111221122
49West Virginia          0566             23.9490446 264520  4Web                         Facilities & Personnel Director                                          111221111122221345321211C222C111112222222222211222C2222222221222222222AAAAA2
49West Virginia          0582             23.9490446 256010  4Web                         Director of Elementary Education                                         11111111114444134132111122212122112212111222C221122121122122C222222122AAAAA2
49West Virginia          0617             16.4229172 260410  2Web                         Director of Pupil Services                                               1111111111242411113222222222222211222222222221222221222221221222222221333112
49West Virginia          0659             23.9490446 256610  4Web                         School Nurse                                                             1111121111244413252221112222211111221112222221212212222221222212222222AAAAA2
49West Virginia          0707             23.9490446 250430  4Web                         Registered Nurse                                                         111111111142223A4C2221112221111111122112222211222221112222221112222222AAAAA2
49West Virginia          0801             23.9490446 261750  4Paper (CMS UserID: 10)      School Nurse, Pleasants County Middle School                             1111111111444413312211122222211211122222211222221112222222221121221111111121
49West Virginia          0854             16.4229172 258010  2Web                         School Nurse Coordinator                                                 1111111C1122221141221111222221221122222222222121212122222122222C222222AAAAA2
49West Virginia          0882             23.9490446 261750  4Web                         Health Teacher                                                           11121CCCC1444411CC2CCCCCCCCCCCCCCCCCCCCCCCCCCCC222C222222222222222222111CCC2
49West Virginia          0886             23.9490446 261430  4Web                         Office Manager                                                           111111111122221335211111111211C211221211222221222221222221222112222221121212
49West Virginia          1053             23.9490446 261750  4Web                         School Nurse                                                             1111111111444413452211112222221111222112222221211211221121211222222221111111
49West Virginia          1064             23.9490446 264520  4Web                         Director of Child Nutrition                                              11111111C242423A2C2222222222221211222222221C21122222222222222212122222AAAAA1
49West Virginia          1126             16.4229172 261550  2Paper (CMS UserID: 13)      shpps                                                                    1111111111242213133221112222211111221122222222222222222222222122222222AAAAA2
49West Virginia          1150             23.9490446 261430  4Web                         Superintendent                                                           11111111112222113522C1111221111111122211122221211222111121221112121221111C12
49West Virginia          1153             16.4229172 261010  2Web                         Coordinator of Health Services                                           111211111122223A452211112221111111221222122221211111122222221222222122AAAAA2
50Wisconsin              0017             23.9490446 547610  4Web                         Sixth Grade Teacher                                                      111121111144443A4A2222222221122222222222122221212222222222222222222221113312
50Wisconsin              0034             20.2473690 549120  1Paper (CMS UserID: 10)      Chief Financial Officer                                                  111211111111443A4C2211112221111111122221111221211111111122221222222121111221
50Wisconsin              0930             20.2473690 548060  1Paper (CMS UserID: 10)      Business Manager                                                         1111111111144411452222222221111222222222222222211111221122112112212112AAAAA2
50Wisconsin              0086             19.5496689 535540  3Web                         Superintendent                                                           111112121114443A453222222222222212222222222222222222222222222222222222AAAAA2
